Unnamed: 0,Date,Opr Start Time,Opr End Time,Time in Hrs,Rig Name,Well No,Company Name,Liner Size,holesize,lateral,Operation,majoroperation,action,Hole Depth Start,Hole Depth End,Event Depth Start,Event Depth End,Summarry Of Operation
1915,06/27/2022,0100,0200,01.0,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"RIH WITH 5 1/2"" TANDEN STRING MILL CLEAN OUT ASSEMBLY#2 FROM 5,250' TO 6,900'. >> MONITOR WELL ON TRIP TANK, WELL STATIC."
1916,06/27/2022,0200,0300,01.0,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"PULL OUT WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY#2 FROM 6,900 TO 5,250'.>> MONITOR WELL ON TRIP TANK, WELL STATIC."
1917,06/27/2022,0300,0315,00.2,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,MPMP,CT,CIRC,12816,12816, , ,"FLOW CHECK AT 5 1/2"" TOP OF LINER, WELL STATIC. "
1918,06/27/2022,0315,0500,01.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STDP,CT,TO,12816,12816, 7150, 3607,"POOH W/ 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY#2 ON 4"" DP AND 4"" HWDP POOH FORM 7,150' TO 3,607'>> MONITOR WELL ON TRIP TANK, WELL STATIC.INC @ RT."
1919,06/27/2022,0500,0700,02.0,ADES-40,UTMN-610,RIG,7, ,0,,CT,WCNT,7700,7700, , ,"CONT MONITOR WELL THRU CHOKE, HAD CASING PRESSURE DROP GRADUALLY 350 PSI."
1920,06/27/2022,0700,0930,02.5,ADES-40,UTMN-610,OCT,7, ,0,PUMP,CT,WCNT,7700,7700, , ,"HPJSM, PT SURFACE LINE TO 3000 PSI AND PERFORM ACID SQUEEZE JOB AS FOLLOW:>> PUMP 10 BBLS FRESH WATER AHEAD, FOLLOWED BY 45 BBLS 15% HCL & 10 BBLS FRESH WTR BEHIND, SQUEEZE ACID INTO FORMATION W/ 80 BBLS 97 PCF MUD.>> FINAL SQUEEZE PUMPING = 1200 PSI W/ 1.0 BPM AND CSG PRESSURE= 1400 PSI."
1921,06/27/2022,0930,1730,08.0,ADES-40,UTMN-610,RIG,7, ,0,,CT,WCNT,7700,7700, , ,"MONITOR THE WELL, HAD CASING GRADUALLY DROP TO 1200 PSI & STABILIZED. DP PRESSURE GRADUALLY DROP TO 760 PSI & STABILIZED.>> BLEED OFF SURFACE CASING PRESSURE IN STAGE OF 50 PSI, SICP STABILIZED @ 1000 PSI."
1922,06/27/2022,1730,0000,06.5,ADES-40,UTMN-610,RIG,7, ,0,MPMP,CT,WCNT,7700,7700, , ,"HPJSM, CIRCULATE OUT WELL WITH 97 PCF MUD USING DRILLER METHOD UNTIL MW IN & OUT = 97 PCF (PUMP RATE=2 BPM, ICP= 1000 PSI). STOP MUD PUMP AND SHUT IN WELL, SICP= 660 PSI & SIDPP= 620 PSI.- HAD CUT ON THE MUD WT TO 80 PCF WHILE BOTTOM UP CIRC."
1923,06/27/2022,0000,0500,05.0,ADES-40,UTMN-610,RIG,7, ,0,,CT,WCNT,7700,7700, , ,MONITOR SHUT IN PRESSURES MEANWHILE PREPARE NEW KMW OF 118 PCF...ONG @RPT.- SURAFCE CASING PRESSURE GRADUALLY DECREASED TO 650 PSI.- DP PRESSURE GRADUALLY DECREASED TO 600 PSI .
1924,06/27/2022,0500,0700,02.0,PA-866S,SHHB-2,RIG,None, 12,0,BOP,BOP,BOPT,11150,11150, , ,"RIH 5 STANDS HWDP & TEST PLUG, LAND IN WELL HEAD. FLUSH BOP, LINES, MANIFOLD, GAS BUSTER & FLARE LINES WITH WATER."
1925,06/27/2022,0700,1400,07.0,PA-866S,SHHB-2,RIG,None, 12,0,BOP,BOP,BOPT,11150,11150, , ,"HPJSM: P/TEST 13 5/8""15M BOP & RELATED EQUIPMENT TO 300/10,000 PSI & ANNULAR 300/7,000 PSI. ALL TESTS HELD FOR 10 MINS EACH. *CHANGED OUT 5.5"" BTM RAM PKR'S DUE TO FAILED P/TEST (PRESS BLEEDING OF VERY SLOWLY)"
1926,06/27/2022,1400,1430,00.5,PA-866S,SHHB-2,RIG,None, 12,0,,BOP,SDR1,11150,11150, , ,PERFORM ACCUMULATOR FUNCTION TEST.
1927,06/27/2022,1430,1530,01.0,PA-866S,SHHB-2,RIG,None, 12,0,BOP,BOP,OTH,11150,11150, , ,L/DOWN TEST ASSY.
1928,06/27/2022,1530,1700,01.5,PA-866S,SHHB-2,RIG,None, 12,0,BOP,BOP,OTH,11150,11150, , ,"M/U & RIH W/ 9-5/8"" CUP TESTER TO 90' ON 5.5"" HWDP, FILL BOP W/ WATER & P/T WELLHEAD VALVES TO 300/7200 PSI, (10 MIN'S TEST). HOLD OK."
1929,06/27/2022,1700,1800,01.0,PA-866S,SHHB-2,RIG,None, 12,0,WBSH,WH,SET,11150,11150, , ,INSTALL CIW WEAR BUSHING.
1930,06/27/2022,1800,2100,03.0,PA-866S,SHHB-2,RIG,None, 12,0,BHA,DRLG,HT,11150,11150, , ,"HPJSM: L/DOWN PREVIOUS USED 12"" BHA FOR INSPECTION."
1931,06/27/2022,2100,2130,00.5,PA-866S,SHHB-2,RIG,None, 12,0,BHA,DRLG,HT,11150,11150, , ,"CLEAR RIG FLOOR & CHANGE OUT HANDLING TOOLS TO 8-3/8"" BHA."
1932,06/27/2022,2130,0130,04.0,PA-866S,SHHB-2,RIG,None, 12,0,BHA,DRLG,HT,11150,11150, , ,"HPJSM: P/UP 8-3/8"" HUGHES GTX-GR, SN Z887XT ON C.OUT BHA - P/UP INSPECTED 6.5"" DC'S & 5.5"" HWDP.-BREAK CIRC."
1933,06/27/2022,0130,0500,03.5,PA-866S,SHHB-2,RIG,None, 12,0,STRG,DRLG,LDP,11150,11150, 1225, 3300,"HPJSM: P/UP 90 JNTS 5-1/2"" DP FR/PIPE RACKS.....ON GOING AT RPT....."
1934,06/27/2022,0500,1500,10.0,STY-038,ZULF-2086,RIG,None, 12 1/4,0,RWCS,MAIN,RR,8876,8876, , ,"CHANGEOUT BOPE.- N/D LOWER DOUBLE RAMS, MUD CROSS, UPPER DOUBLE & ANNULAR.- SKID TO TRANSFER OLF BOP PARTS IN PIECES TO MAIN DECK.- SKID & TRANSFER NEW BOP PARTS UNDER THE CANTILEVER.- ASSEMBLE NEW BOP UNDER CANTILEVER."
1935,06/27/2022,1500,0500,14.0,STY-038,ZULF-2086,RIG,None, 12 1/4,0,STRG,DRLG,LDP,8876,8876, 4950, 0,LAY DOWN 36 STDS DP & P/U 50 JNTS OF NEW DP.
1936,06/27/2022,0500,0530,00.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,STRG,CT,LDP,10302,10302, 1747, 2623,"CONT. M/U & RIH 3-7/8"" CLEAN-OUT ASSY ON 2-3/8"" DP'S (P/U 28 JTS 2 3/8"" DP FROM RACK) F/1747' T/2623.> 3-7/8"" PDC BIT + B/S WITH F/V.> FILL UP & BREAK CIRC EVERY 20 JTS."
1937,06/27/2022,0530,0600,00.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,STRG,CT,HT,10302,10302, , ,"HPJSM, R/D 2-3/8"" HANDLING EQUIPMENT & R/U 4"" HANDLING EQUIPMENTS."
1938,06/27/2022,0600,0630,00.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,BHA,CT,HT,10302,10302, , ,"M/U 1 STD'S 4"" HWDP, 4 3/4"" DRILLING JAR, 2 JT'S 4"" HWDP."
1939,06/27/2022,0630,0730,01.0,SINO-5L,UTMN-1018,RIG,7, ,0-1,STDP,CT,TI,10302,10302, 2832, 5530,"RIH 3-7/8"" CLEAN-OUT ASSY ON 4"" DP/HWDP T/5530'."
1940,06/27/2022,0730,0830,01.0,SINO-5L,UTMN-1018,RIG,7, ,0-1,MPMP,CT,CIRC,10302,10302, , ,"PRECAUTIONARY WASH ACROSS 4-1/2"" TOL F/ 5530 FT T/ 5741."
1941,06/27/2022,0830,0930,01.0,SINO-5L,UTMN-1018,RIG,7, ,0-1,STDP,CT,TI,10302,10302, 5741, 7640,"CONT RIH 3-7/8"" CLEAN-OUT ASSY ON 4"" DP TO 7640'."
1942,06/27/2022,0930,1000,00.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,BIT,CT,RW,10302,10302, 7640, 7864,PRECAUSIONARY WASH DOWN FROM 7640' TILL TAG CEMENT @ 7864'.
1943,06/27/2022,1000,1130,01.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,BIT,CT,RW,10302,10302, 7864, 7948,DRILL OUT CEMENT FROM 7864' TO 7948' ( 20' ABOVE HYDRO SEAL CEMENT VALVE).
1944,06/27/2022,1130,1500,03.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,MPMP,CT,CIRC,10302,10302, , ,"SWEEP HOLE, CHC & P/T 4-1/2'' LINER TO 650 PSI W/91 PCF OBM, HOLD,OK. DISPLACE HOLE TO 91 PCF VISCOUSE BRINE. F/C-WELL STATIC."
1945,06/27/2022,1500,1930,04.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,BIT,CT,RW,10302,10302, 7968, 8018,"DRILL OUT CEMENT, WIPER PLUG & HTDRO-SEAL CMT VALVE @ 7968'. WASH DOWN TO 8018' ( 50' BELOW HYDRO-SEAL VALVE).>> SWEEP HOLE W/10 BBL HVP REGULARLY .>> DRILLING PARAMETRES : WOB = 3-10 KLB , FR = 120-160 GPM , RPM= 80-100 RPM . TRQ = 2000-3000 LB-FT>> REAM & WASH ACROSS HYDRO-SEAL CMT VALVE SEVERAL TIME & PASS WITH/WITHOUT PUMP & ROTATION."
1946,06/27/2022,1930,2100,01.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,MPMP,CT,CIRC,10302,10302, , ,"SWEEP HOLE WITH 20 BBL HVP AND CIRCULATE HOLE CLEAN WITH 91 PCF VISCOUS BRINE, P/T HYDRO-SEAL VALVE T/650 PSI, HOLD, OK."
1947,06/27/2022,2100,2230,01.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,BIT,CT,RW,10302,10302, 8018, 8185,"WASH DOWN & DRILL OUT I-CIRC @ 8139' & F/C @ 8185', DRESS EACH SMOOTHLY, OK. WASH DOWN T/ 8261' ( 5' ABOVE TOP I-PACK PKR)."
1948,06/27/2022,2230,0100,02.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,MPMP,CT,CIRC,10302,10302, , ,"SWEEP HOLE W/ 20 BBL HVP, CHC @ HIGH RATE, FLOW CHECK, WELL STATIC."
1949,06/27/2022,0100,0330,02.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,STDP,CT,TO,10302,10302, 8185, 2832,"POOH 3-7/8"" C/O ASSY F/ 8185' T/ 2832' ON 4"" DP/HWDP.>> MONITOR WELL ON TRIP TANK, STATIC.>> CIRCULATE & RECIPROCATE STRING ACROSS 4-1/2"" TOL."
1950,06/27/2022,0330,0430,01.0,SINO-5L,UTMN-1018,RIG,7, ,0-1,BHA,CT,HT,10302,10302, , ,"L/D 4-3/4"" JAR, R/B 2 STDS 4"" HWDP, LD 5 STDS 4"" DP. >> MONITOR WELL ON TRIP TANK, STATIC"
1951,06/27/2022,0430,0500,00.5,SINO-5L,UTMN-1018,RIG,7, ,0-1,STRG,CT,HT,10302,10302, , ,"CHANGE POWER TONG AND HANDLING EQPT TO 2-3/8"" DP.>> MONITOR WELL ON TRIP TANK, STATIC."
1952,06/27/2022,0500,0645,01.8,SSA-5964,HRDH-1383,SPS,7, 5 7/8,0-1,RSS,DRLG,D,12838,12864, , ,"DRILL SPS RSS DIRECTIONAL DRLG 5 7/8"" HOLE WITH ICRUISE RSS-MWD/GR ASSY WITH 115 PCF OBM & 100% CIRCULATION. GOC CALL TD @ 12864'.** SURVEY (PROJECTED TO TD)@ 12864 FT: 60 DEG INC - 100 DEG AZI, 12550 FT TVD."
1953,06/27/2022,0645,0915,02.5,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,MPMP,DRLG,CIRC,12864,12864, , ,"PUMP HI-WT SWEEP, CIRCULATE HOLE CLEAN."
1954,06/27/2022,0915,0945,00.5,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,,DRLG,WCNT,12864,12864, , ,FLOW CHECK- WELL STATIC
1955,06/27/2022,0945,1245,03.0,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,BIT,DRLG,RW,12864,12864, 12864, 10470,"PUMP OUT OF THE HOLE TO 7"" CASING. NO ISSUE PASSING WHIPSTOCK."
1956,06/27/2022,1245,1315,00.5,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,,DRLG,WCNT,12864,12864, , ,FLOW CHECK- WELL STATIC.
1957,06/27/2022,1315,1530,02.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,STDP,DRLG,TI,12864,12864, 10470, 12650,"SPS RSS DIRECTIONAL DRLG 5 7/8"" HOLE WITH ICRUISE RSS-MWD/GR ASSY ON ELEVATORS. HOLE IN GOOD CONDITION."
1958,06/27/2022,1530,1545,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,BIT,DRLG,RW,12864,12864, 12650, 12864,CONNECT TDS WASH DOWN TO TD @ 12864'.
1959,06/27/2022,1545,1900,03.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,MPMP,CT,CIRC,12864,12864, , ,PUMP TAMDEM HI-WT SWEEP AND CIRCULATE HOLE CLEAN.
1960,06/27/2022,1900,1915,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,MPMP,DRLG,CIRC,12864,12864, , ,FLOW CHECK- WELL STATIC.
1961,06/27/2022,1915,2245,03.5,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,STDP,DRLG,TO,12864,12864, 12864, 10460,"POOH WITH SPS 5 7/8"" RSS BHA ON ELEVATORS , HOLE IN GOOD CONDITION. DROP 2"" HOLLOW DRIFT."
1962,06/27/2022,2245,2300,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,,DRLG,WCNT,12864,12864, , ,FLOW CHECK- WELL STATIC.
1963,06/27/2022,2300,0000,01.0,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,STDP,DRLG,TO,12864,12864, 10460, 9800,"POOH WITH SPS 5 7/8"" RSS BHA ON 5"" DP."
1964,06/27/2022,0000,0015,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,,DRLG,WCNT,12864,12864, , ,FLOW CHECK- WELL STATIC.
1965,06/27/2022,0015,0030,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,SLIPS,DRLG,RR,12864,12864, , ,INSALLING AIR SLIPS.
1966,06/27/2022,0030,0445,04.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,STDP,DRLG,TO,12864,12864, 9800, 3500,"POOH WITH SPS 5 7/8"" RSS BHA ON 5"" DP."
1967,06/27/2022,0445,0500,00.2,SSA-5964,HRDH-1383,RIG,7, 5 7/8,0-1,PEL,DRLG,HT,12864,12864, , ,"CHANGE HANDLING EQUIPMENT FROM 5"" TO 4"""
1968,06/27/2022,0500,0715,02.2,SP-261,HZEM-160202,RIG,None, ,0,MPMP,CT,CIRC,18590,18590, , ,"PUMP 2 X TANDEM SWEEPS AT EOB. ANNULUS UNLOADING ANGULAR, BLOCKY CAVINGS. "
1969,06/27/2022,0715,0745,00.5,SP-261,HZEM-160202,RIG,None, ,0,MPMP,CT,CIRC,18590,18590, , ,FLOW CHECK - WELL STATIC. 
1970,06/27/2022,0745,1230,04.8,SP-261,HZEM-160202,RIG,None, ,0,STRG,CT,BR,18590,18590, 11650, 9720,BACK REAM OOH THROUGH BUILD SECTION TO +/-100' ABOVE KOP.
1971,06/27/2022,1230,1830,06.0,SP-261,HZEM-160202,RIG,None, ,0,STRG,CT,BR,18590,18590, 9720, 7656,BACK REAM OOH TO SHOE DUE TO HIGH TORQUE & OVERPULL. 
1972,06/27/2022,1830,1900,00.5,SP-261,HZEM-160202,RIG,None, ,0,MPMP,CT,CIRC,18590,18590, , ,FLOW CHECK - PUMP SLUG.
1973,06/27/2022,1900,2230,03.5,SP-261,HZEM-160202,RIG,None, ,0,STDP,CT,TO,18590,18590, 7450, 1250,POH TO 5 STANDS PRIOR TO BHA.
1974,06/27/2022,2230,2245,00.2,SP-261,HZEM-160202,RIG,None, ,0,MPMP,CT,CIRC,18590,18590, , ,FLOW CHECK
1975,06/27/2022,2245,2315,00.5,SP-261,HZEM-160202,RIG,None, ,0,BHA,CT,HT,18590,18590, , ,POH TO 1 STAND PRIOR TO BHA. FLOW CHECK - WELL STATIC. 
1976,06/27/2022,2315,0145,02.5,SP-261,HZEM-160202,RIG,None, ,0,BHA,CT,HT,18590,18590, , ,L/D SLB NEO-STEER RSS BHA.
1977,06/27/2022,0145,0500,03.2,SP-261,HZEM-160202,RIG,None, ,0,WBSH,WH,RTRV,18590,18590, , ,"M/U WBRT & ATTEMPT TO RETRIEVE WEAR BUSHING. WBRT DROPPING INTO J-SLOT BUT WILL NOT TURN INTO J-SLOT TO ENGAGE WEAR BUSHING. PULL WBRT, M/U JETTING TOOL AND JET WEAT BUSHING NUMEROUS TIMES TO CLEAN WEAR BUSHING J-SLOTS. "
1978,06/27/2022,0500,1900,14.0,SDA,MRJN-738,BCT,None, ,0,CTU,TEST,LIFT,12408,12408, , ,"HELD PRE JOB SAFETY MEETING WITH WELL TESTING, CTU AND RIG CREW. DISCUSSED WELL FLOW / FLARING OPERATION. OPENED WELL TO HLLB FLOWING PACKAGE AND MONITOR WELLHEAD FLOWING PRESSURE.- COMMENCE WELL LIFTING WITH NITROGEN WHILE COIL TBG AT 5700' WITH PUMPING RATES F/ 350 - 500 SCF/M.- CHOKE SIZE 18-28/64"" DURING FLOWING OPERATION. - TOTAL NET WELL FLOW TIME: 26.27 HOURS - GROSS TOTAL WELL FLUIDS RECOVERY AT=245.47 BBLS (3 WELL BORE CAP. 952 BBLS):70.07 BBLS TOTAL BRINE RECOVERED132.65 TOTAL BRINE AND SOLVENT MIXTURE RECOVERED0.0 BBLS FORMATION WATER,42.75 BBLS OIL.7.42 BBLS DIESEL- LAST BS&W = 40 % OIL- FLARE IN 24 HR=47 BBLS OIL/ DIESEL."
1979,06/27/2022,1900,0400,09.0,SDA,MRJN-738,BCT,None, ,0,,TEST,OTH,12408,12408, , ,SHUT DOWN FLOWBACK / AT MRJN-738 FOR THE NIGHT.POLLUTION BOAT RAWABI-12 INSPECTED SITE AFTER FLOWING/FLARING AT 19:00 HR (NO OIL POLLUTION DETECTED).BAKER COIL TUBING:- PULL 10 FT COIL EVERY 2 HR.- INSPECTION AND MAINTENANCE OF COIL TUBING EQUIPMENT.HTS:- MONITOR WELL BUILD / SHUT IN PRESSURE ON CHOKE.- PREPARE EQUIPMENT FOR FLOWBACK.- INSPECTION AND MAINTENANCE OF TESTING EQUIPMENT.RIG:- PERFORM RIG MAINTENANCE.BOAT:-POLLUTION BOAT RAWABI-12 INSPECTED SITE BEFORE FLOWING / FLARING AT 04:15 HR FOUND ALL CLEAR.
1980,06/27/2022,0400,0430,00.5,SDA,MRJN-738,RIG,None, ,0,,TEST,PJSM,12408,12408, , ,"HELD PRE JOB SAFETY MEETING WITH WELL TESTING, CTU AND RIG CREW. DISCUSSED WELL FLOW / FLARING OPERATION."
1981,06/27/2022,0430,0500,00.5,SDA,MRJN-738,BCT,None, ,0,CTU,TEST,LIFT,12408,12408, , ,OPEN WELL. COMMENCE WELL LIFTING WITH NITROGEN WHILE COIL TBG AT 5700' WITH PUMPING RATES F/ 350 SCF/M
1982,06/27/2022,0500,0530,00.5,ADC-55L,UTMN-3171,RIG,None, 12,0,STDP,CT,ST,8440,8440, 4987, 4800,CONTINUED POOH INSIDE CASING FROM (CASING SHOE) AT 4987 FT TO 4800 FT.
1983,06/27/2022,0530,1230,07.0,ADC-55L,UTMN-3171,RIG,None, 12,0,,CT,WCNT,8440,8440, , ,PERFORMED EXTENED FLOW CHECK.
1984,06/27/2022,1230,1400,01.5,ADC-55L,UTMN-3171,RIG,None, 12,0,STDP,CT,ST,8440,8440, 4800, 5655,RIH BACK FROM 4800 FT TO 5655 FT.- OBSERVED WELL FLOWING.
1985,06/27/2022,1400,1615,02.2,ADC-55L,UTMN-3171,RIG,None, 12,0,,CT,WCNT,8440,8440, , ,WELL SHUT IN.- SICP = 160 - 180 PSI.- BUMPED OPEN FLOAT- SICP= 180 PSI AND SIDP= 80 PSI.
1986,06/27/2022,1615,2115,05.0,ADC-55L,UTMN-3171,RIG,None, 12,0,MPMP,KILL,KILL,8440,8440, , ,WELL KILLING:- COMPLETED WELL KILLING CYCLE @ 40 SPM.- SHUT IN AND OBSERVED PRESSURE.- ACHIEVED IN & OUT MUD WT OF 91 PCF.- MUD LOST DOWNHOLE OF 227 BBLS.
1987,06/27/2022,2115,2145,00.5,ADC-55L,UTMN-3171,RIG,None, 12,0,,CT,WCNT,8440,8440, , ,WELL WAS SHUT IN- PRESSURE STABILIZED & REMAINED CONSTANT.- BLED OFF TRAPPED PRESSURE
1988,06/27/2022,2145,2245,01.0,ADC-55L,UTMN-3171,RIG,None, 12,0,MPMP,CT,CIRC,8440,8440, , ,OPENED BOP & CIRCULATED AT 258 GPM & 273 PSI SPP.- RPM @ 60 & FLOW OUT 20%.- INCREASED FLOW RATE TO 650 GPM .- NO GAIN / LOSS AT 650 GPM FLOW RATE. 
1989,06/27/2022,2245,0430,05.8,ADC-55L,UTMN-3171,RIG,None, 12,0,BIT,CT,RW,8440,8440, 5655, 6124,WASHED DOWN FROM 5655 FT TO 6124FT.- FINGER PRINTED FLOW BACK VOLUME PRIOR TO WASH DN.- FR-700 GPM & RPM OF 60.- TREND FOR FLOW BACK VOLUME WERE REDUCING.- OBSERVED NO LOSS/GAIN AT 700 GPM FR.- BOTTOM UP CIRCULATION AFTER EVERY CONNECTION @ 700 GPM.
1990,06/27/2022,0500,0430,23.5,SIN30L,KHRS-180,BHI,None, 12 1/4,0,MMOT,DRLG,DMS,4800,5728, , ,"MTR DRILL 12-1/4"" HOLE SECTION F/ 4800' T/ 5728' W/ 64 PCF OBM & 100% RETURN.- WOB: 45-50 KLB, FR: 810 GPM, SPP: 3200-3900 PSI, RPM: 40-70, TRQ: 5/16 KFT-LB.- SWEEP HOLE W/ 20/30 BBLS LOW-WT PILLS EVERY STD.- BACK REAM AND REAM DOWN  EACH STD DRILLED. - KOP @ 3490'.- ROTARY/SLIDE PERCENT 80 / 20 %.- DISTANCE FROM PLAN: 9.7 FT ABOVE & 2.8 FT LEFT.- LAST SURVEY: MD: 5585 FT / INC:60DEG / AZI: 181DEG / TVD: 5196 FT / DLS: 4.3"
1991,06/27/2022,0430,0500,00.5,SIN30L,KHRS-180,RIG,None, 12 1/4,0,TDS,DRLG,RR,5728,5728, , , SERVICE TDS.
1992,06/27/2022,0500,0600,01.0,ADM-337,MRJN-900,EX1,4 1/2, ,0-1,DRFT,TEST,DTU,13019,13019, , ,"CONTINUE TO RIG UP EXPRO SLICK LINE, CIRCULATE 1 .2 X STRING VOLUME. "
1993,06/27/2022,0600,0645,00.8,ADM-337,MRJN-900,EX1,4 1/2, ,0-1,DRFT,TEST,DTU,13019,13019, , ,"ROUND TRIP W/ EXPRO SLICK LINE DRIFT 1.875"" T/  1226 FT. "
1994,06/27/2022,0645,0830,01.8,ADM-337,MRJN-900,RIG,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,"RIG DOWN EXPRO SLICK LINE, BREAK OUT & LAY DOWN CROSS OVERS. "
1995,06/27/2022,0830,0945,01.2,ADM-337,MRJN-900,SWT,4 1/2, ,0-1,BHA,TEST,HT,13019,13019, , ,"P/UP, M/UP DRIFT & TORQUE ALL CONNECTIONS & X/OS,  ON SCHLUMBERGER FLXP PKR-JAR & PVT ASSEMBLY RIH SAME. "
1996,06/27/2022,0945,1115,01.5,ADM-337,MRJN-900,SWT,4 1/2, ,0-1,BHA,TEST,HT,13019,13019, , ,"P/UP M/ UP AND RIH W/ SCHLUMBERGER PACKER ASSEMBLY 2 ( TDRC/ VALVE ASSEMBLY), TORQUE  ALL CONNECTIONS ON THE ASSEMBLY.  "
1997,06/27/2022,1115,1130,00.2,ADM-337,MRJN-900,RIG,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,LIFT & SECURE SCHLUMBERGER PUMP & H2O TO DRILL FLOOR. 
1998,06/27/2022,1130,1215,00.8,ADM-337,MRJN-900,SWT,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,"CONNECT CROSS OVER FROM STRING TO SCHLUMBERGER PUMP, P/TEST LINES TO 400-8500 PSI."
1999,06/27/2022,1215,1400,01.8,ADM-337,MRJN-900,SWT,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,"WHILE PERFORMING TEST ON PTV TO 8000 PSI, OBSERVE LEAK ON SCHLUMBERGER PUMPING SUB, BLEED OFF PRESSURE, RE-TORQUE CONNECTIONS  RE-TEST LINES. "
2000,06/27/2022,1400,1515,01.2,ADM-337,MRJN-900,SCP,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,PT LINE WITH 300/8500 PSI & PT AGAINST THE PTV TO 300-8000 PSI. 
2001,06/27/2022,1515,1545,00.5,ADM-337,MRJN-900,SCP,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,"P/U STRING TO PTV POSITION AND CONNECT PUMP, LOCK OPEN PTV BY APPLYING 2000 PSI. RIH STRING TO TFTV POSITION."
2002,06/27/2022,1545,1630,00.8,ADM-337,MRJN-900,EX1,4 1/2, ,0-1,DRFT,TEST,DTU,13019,13019, , ,"RIG UP EXPRO SLICK LINE AND RIH W/ 2.125"" DRIFT & TAG X-OVER BELOW THE PACKER @ 68.73FT. POOH & R/D S/L EQUIPMNET."
2003,06/27/2022,1630,2200,05.5,ADM-337,MRJN-900,RIG,4 1/2, ,0-1,TBG,TEST,TI,13019,13019, 1291, 1996,"M/U & RIH WITH 3 JOINTS OF 4 3/4"" PH6 DC, SHRV, 15 JOINTS OF 4 3/4"" PH6 DC, 2 JOINTS OF SLIP JOINT AND 3 JOINTS OF 31/2"" PH6 TUBING TO 1995 FT. MONITORING THE WELL ON THE TRIP TANK "
2004,06/27/2022,2200,2345,01.8,ADM-337,MRJN-900,EX1,4 1/2, ,0-1,DRFT,TEST,DTU,13019,13019, , ,"PJSM, RIG UP EXPRO SLICK LINE AND RIH W/ 2.125"" DRIFT & TAG TFTV @ 705.53 FT. POOH & R/D S/L EQUIPMNET."
2005,06/27/2022,2345,0030,00.8,ADM-337,MRJN-900,RIG,4 1/2, ,0-1,MPMP,TEST,CIRC,13019,13019, , ,"R/U LINES, TEST SAME, CLOSE ANNULAR AND REVERSE CIRCULATE 10 BBL. OPEN ANNULAR"
2006,06/27/2022,0030,0130,01.0,ADM-337,MRJN-900,SCM,4 1/2, ,0-1,,TEST,OTH,13019,13019, , ,RIG UP CEMENT LINES. PRESSURE TEST LINES  WITH 300/8500 PSI FOR 10 MINS EACH.
2007,06/27/2022,0130,0230,01.0,ADM-337,MRJN-900,SCM,4 1/2, ,0-1,DSTT,TEST,PTST,13019,13019, , ,PRESSURE TEST AGAINST TFTV WITH 300/8000 PSI FOR 15 MINS EACH. 
2008,06/27/2022,0230,0245,00.2,ADM-337,MRJN-900,RIG,4 1/2, ,0-1,MPMP,TEST,CIRC,13019,13019, , ,CLOSE ANNULAR AND REVERSE CIRCULATE 10 BBL. OPEN ANNULAR
