,Report Date,Rig Name,Well No,Date and Time,Time in Hrs,Cummulative Hrs,LT ID,Parent LT ID,LT Type,Cause,Object,Company Name,Depth,LT Summary
1876,01/25/2022,ARO-3004,KARN-46,04 Jan 1130 - 0500, 24, 95.5, 886981, , TF, FOT, PKR, BC, 10193, UNABLE TO IN-FLOW TEST BAKER MIDDLE COMPLETION 
1877,01/25/2022,ARO-4001,MRJN-537,24 Jan 2300 - 1030, 5.5, 8.5, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1878,01/25/2022,ARO-4001,MRJN-537,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1879,01/25/2022,ARO-4001,MRJN-537,11 Jan 0500 - 0500, 18.5, 327, 888705, , LCIR, CFFM, SQZ, ARM, 7057," HAD TOTAL LOSSES WHILE DRILLING 12 1/4"" HOLE, STOP DRILLING @ 7057 FT, TRYING TO CURE LOSSES WITH LCM PILLS AND CMT PLUGS."
1880,01/25/2022,ARO-4001,MRJN-537,24 Jan 2300 - 1030, 5.5, 8.5, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1881,01/25/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1882,01/25/2022,DPS-4,SAHB-34,24 Jan 0900 - 0500, 24, 44, 889507, , BHA, FOT, STZRM, RIG, 14132, FOUND ONE ROLLER SHAFT & BLOCK MISSING FROM BOTTOM ROLLER REAMER.
1883,01/25/2022,DPS-46,SDGM-1177,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1884,01/25/2022,DPS-46,SDGM-1177,25 Jan 0830 - 1200, 3.5, 3.5, 889513, , RR, FOT, TDS, RIG, 12334, ELECTRICAL FAULT ON TDS SERVICE LOOP CONNECTION.
1885,01/25/2022,HI-9,MRJN-228,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1886,01/25/2022,HI-9,MRJN-228,21 Jan 0500 - 0500, 24, 110, 888988, , TF, FOT, WPSTK, WI3, 9417," WIS PREMATURE FAILURE OF TRI MILL ASSEMBLY RESULTING IN IMPROPER 7"" WINDOW CUT AND UNABLE TO CLEAN METAL JUNK FROM RAT HOLE."
1887,01/25/2022,NBR-797S,UTMN-3145,24 Jan 0245 - 0030, 19.5, 21.75, 889531, , TF, FOT, CUT, NWL, 15163," POWER LOST AT TOOL DOWNHOLE TO WELLTECH TRACTOR W/MPC TOOLS WHILE TRACTORING INSIDE STUCK 4"" DP @ 15,163FT"
1888,01/25/2022,NBR-797S,UTMN-3145,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1889,01/25/2022,NBR-797S,UTMN-3145,11 Jan 0530 - 0500, 4.5, 307.75, 887787, , STUK, STDP, DP, ARM, 18272," RACK BACK STAND @ 18,272', M/U TDS TO STRING, BREAK CIRCULATION 100% CIRC, ATTEMPT ROTATION, STRING IMMEDIATELY STUCK AFTER CONNECTION."
1890,01/25/2022,NBR-797S,UTMN-3145,24 Jan 0245 - 0030, 19.5, 21.75, 889531, , TF, FOT, CUT, NWL, 15163," POWER LOST AT TOOL DOWNHOLE TO WELLTECH TRACTOR W/MPC TOOLS WHILE TRACTORING INSIDE STUCK 4"" DP @ 15,163FT"
1891,01/25/2022,PA-326S,SAHB-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1892,01/25/2022,PA-326S,SAHB-32,25 Jan 0015 - 0145, 1.5, 1.5, 889725, , TF, FOT, CRT, GOC, 584," AL-GHAITH CRT ENGAGED INSIDE CSG JT AND CAN NOT RELEASE WHILE RUN 9 5/8"" CSG."
1893,01/25/2022,PA-785S,QTIF-24,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1894,01/25/2022,PA-785S,QTIF-24,24 Jan 1330 - 1600, 9.5, 25, 889536, , RR, FOT, TDS, RIG, 6746," RIG TOP DRIVE FAILURE IN INVERTER, ENCODER SENSORS."
1895,01/25/2022,SINO-12L,HRDH-447,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1896,01/25/2022,SINO-12L,HRDH-447,25 Jan 0600 - 1515, 9.25, 9.25, 889727, , TF, FOT, TBG, TK1, 9540, TDS SAVER SUB PIN BROKEN INSIDE DP BOX WHILE CONNECTING TDS.
1897,01/25/2022,SINO-43L,UTMN-4808,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1898,01/25/2022,SINO-43L,UTMN-4808,24 Jan 2330 - 2230, 17.5, 23, 889509, , TH, NARW, NA, TK2, 1391, HAD SUDDEN INCREASE IN TORQUE F/ 3 UP TO 19 KFT.LBS & STRING STALL.
1899,01/25/2022,SL-7,ZULF-1335,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1900,01/25/2022,SL-7,ZULF-1335,25 Jan 2345 - 0245, 3, 3, 889706, , JF, XTRI, BOP, RIG, 0," EXCESSIVE TIME TO RIG UP 30"" DIVERTER SYSTEM."
1901,01/25/2022,SND-1502,HWYH-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1902,01/25/2022,SND-1502,HWYH-32,25 Jan 0600 - 0500, 23, 23, 889511, , TF, FOT, HGRL, BLH, 8047," UNABLE TO SET BAKER 4-1/2"" LINER HANGER "
1903,01/25/2022,SND-2004,BRRI-528,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1904,01/25/2022,SND-2004,BRRI-528,25 Jan 1845 - 2215, 3.5, 3.5, 889685, , RR, FOT, HSYS, RIG, 790, EZY TORQUE HPU MOTOR FAILED TO SUPPLY REQUIRED PRESSURE TO MAKE UP DRILL COLLARS. 
1905,01/25/2022,SNT-025,SFNY-520,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1906,01/25/2022,SNT-025,SFNY-520,25 Jan 0500 - 0000, 19, 19, 889728, , WON, WTHR, NA, ARM, 0, WAIT ON SUITABLE WEATHER AND FORECAST TO COMPLETE BACKLOAD & MOVE RIG TO SFNY-520
1907,01/25/2022,SP-257,HZEM-141204,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1908,01/25/2022,SP-257,HZEM-141204,23 Jan 2200 - 0500, 24, 55, 889305, , JF, HERR, CTRQ, FMC, 0, TROUBLE SHOOT FRANKS CRT HYDRAULLICS.
1909,01/25/2022,SP-260,HZEM-141612,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1910,01/25/2022,SP-260,HZEM-141612,24 Jan 0545 - 0500, 24, 47.25, 889506, , BHA, FOT, RSS, BHI, 10369," BAKER RSS LUCIDA BROKEN, LOST IN THE HOLE BIT BOX OF BAKER RSS LUCIDA AND BIT."
1911,01/25/2022,SP-306,MNIF-865,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1912,01/25/2022,SP-306,MNIF-865,25 Jan 0330 - 0500, 1.5, 1.5, 889668, , DD, ACDI, BHA, WDS, 4309," WHILE DRILLING 16"" HOLE AT 4,309' HAD BAD DECODING AND LOST MWD SIGNAL"
1913,01/25/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1914,01/25/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 0500, 10.5, 221, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1915,01/25/2022,SSA-5964,SDGM-1158,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1916,01/25/2022,SSA-5964,SDGM-1158,24 Jan 1630 - 0430, 22, 34.5, 889526, , BHA, FOT, RSS, SPS, 12952, SPERRY RRS UNABLE TO BUILD INC
1917,01/25/2022,ZPEC-2,HZEM-838,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1918,01/25/2022,ZPEC-2,HZEM-838,25 Jan 1430 - 0500, 14.5, 14.5, 889646, , WH, FOT, TREE, CAM, 5858,"  9""CAMERON TREE HAD SLIGHT LEAKING WHILE PRESSURE TEST"
1919,01/26/2022,ADC-12,ABQQ-308,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1920,01/26/2022,ADC-12,ABQQ-308,26 Jan 0500 - 1500, 5, 5, 889845, , TF, FOT, CTRQ, MSD, 200, AL-MASOOD TBG POWER TONG FAILURE
1921,01/26/2022,ADC-21,MHWZ-125104,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1922,01/26/2022,ADC-21,MHWZ-125104,24 Jan 0630 - 0500, 24, 70.5, 889605, , JF, CEDE, NA, BCM, 10305, SOFT CEMENT ON THE SHOE TRACK FROM 1ST STAGE CEMENT JOB 
1923,01/26/2022,ADC-31,SDGM-1163,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1924,01/26/2022,ADC-31,SDGM-1163,23 Jan 0030 - 0500, 24, 64.25, 889465, , TF, FOT, WLT, SWL, 13097," WHILE RIH THE SLB MDT DUAL PACKER  OBSERVED THE  MOTOR ACTIVATING OPENING/ CLOSING  INTERVAL VALVE, AND INFLATE VALVE OF THE PKR TRIPPED OUT (MALFUNCTION)"
1925,01/26/2022,ADC-32,SDGM-1139,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1926,01/26/2022,ADC-32,SDGM-1139,26 Jan 1000 - 1300, 3, 3, 889886, , RR, FOT, CSYS, RIG, 11300, LEAK ON WASH PIPE & SAVER SUB
1927,01/26/2022,ADC-36,SDGM-1186,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1928,01/26/2022,ADC-36,SDGM-1186,26 Jan 0500 - 0500, 16.5, 16.5, 889805, , BOP, FOT, BOP, RIG, 13833," DURING  BOPE TEST, WHILE ATTEMPTING TO P/T UPPER PIPE RAM TO 300/8500 PSI - OBSERVED LEAKAGE FROM THE CONNECTION BETWEEN MUD CROSS AND UPPER DOUBLE RAMS, RUN RTTS AND CHANGE MUD CROSS."
1929,01/26/2022,ADC-42L,UTMN-2319,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1930,01/26/2022,ADC-42L,UTMN-2319,24 Jan 1545 - 0500, 24, 61.25, 889625, , DRG, WNCA, NA, TK3, 4889," ENCOUNTER OBSTRUCTION AT 4,880 FT. TRY TO CLEAR BY WASHING DOWN . WASH DOWN FROM 4,880 - 4,889 KLBS - NO FURTHER PROGRESS."
1931,01/26/2022,ADC-55L,UTMN-3076,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1932,01/26/2022,ADC-55L,UTMN-3076,26 Jan 1130 - 1200, .5, .5, 889543, , RR, FOT, CSYS, RIG, 11362, PREPAIR MUD PMUP#1 AND MUD PUMP#3
1933,01/26/2022,ADC-56L,UTMN-3011,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1934,01/26/2022,ADC-56L,UTMN-3011,25 Jan 0515 - 1345, 8.75, 32.5, 889707, , WCNT, WC11, NA, TK3, 10753, AT CASING POINT FLOW CHECK OBSERVED WELL FLOWING
1935,01/26/2022,ADC-66L,HWYH-1223,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1936,01/26/2022,ADC-66L,HWYH-1223,26 Jan 0845 - 0045, 7.75, 7.75, 889905, , BHA, FOT, LWD, SDM, 18900, HAD BAD SIGNAL FOR LOGGING DATA WHILE DRILLING.
1937,01/26/2022,ADM-337,MRJN-900,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1938,01/26/2022,ADM-337,MRJN-900,26 Jan 2030 - 0500, 3.75, 3.75, 889868, , RR, FOT, PSYS, RIG, 8260," WHILE PERFORM TLC/MDT LOGGING, WIRELINE UNIT ENCOUNTERED SHUTDOWN, PULL TO SHOE, TAKE DIESEL SAMPLE FROM  RIG SUPPLY TO SCHLUMBERGER UNIT & OBSERVE TRACES OF H2O MIXED WITH FUEL SUPPLY "
1939,01/26/2022,ADM-656,ABSF-95,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1940,01/26/2022,ADM-656,ABSF-95,25 Jan 0500 - 0430, 13, 24, 889645, , TH, NARW, NA, ARM, 500," HAD OBSTRUCTION INSIDE 7"" CASING @ 500 FT LEAD TO LOST ESP CABLE READING. "
1941,01/26/2022,AOD-111,MRJN-726,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1942,01/26/2022,AOD-111,MRJN-726,22 Jan 1800 - 0500, 24, 105.75, 889152, , TH, NARW, NA, ARM, 4940," HELD UP WITH 13-3/8"" CASING AT 4940'. ATTEMPT WASH THROUGH OBSTRUCTION WITHOUT SUCCESS"
1943,01/26/2022,ARO-2003,MNIF-735,26 Jan 1100 - 0500, 18, 18, 889785, , RR, FOT, HSYS, RIG, 0, BEARING IN JACKING SYSTEM STARBOARD AFT LEG BROKE
1944,01/26/2022,ARO-2003,MNIF-735,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1945,01/26/2022,ARO-2003,MNIF-735,19 Jan 0500 - 1100, 6, 150, 888766, , WO, SRVC, NA, ARN, 0, WAITING TO PERFORM SEABED SURVEY.
1946,01/26/2022,ARO-2003,MNIF-735,26 Jan 1100 - 0500, 18, 18, 889785, , RR, FOT, HSYS, RIG, 0, BEARING IN JACKING SYSTEM STARBOARD AFT LEG BROKE
1947,01/26/2022,ARO-3004,KARN-46,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1948,01/26/2022,ARO-3004,KARN-46,04 Jan 1130 - 0500, 24, 119.5, 886981, , TF, FOT, PKR, BC, 10193, UNABLE TO IN-FLOW TEST BAKER MIDDLE COMPLETION 
1949,01/26/2022,ARO-4001,MRJN-537,24 Jan 2300 - 1300, 3.25, 11.75, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1950,01/26/2022,ARO-4001,MRJN-537,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1951,01/26/2022,ARO-4001,MRJN-537,11 Jan 0500 - 0500, 20.75, 347.75, 888705, , LCIR, CFFM, SQZ, ARM, 7057," HAD TOTAL LOSSES WHILE DRILLING 12 1/4"" HOLE, STOP DRILLING @ 7057 FT, TRYING TO CURE LOSSES WITH LCM PILLS AND CMT PLUGS."
1952,01/26/2022,ARO-4001,MRJN-537,24 Jan 2300 - 1300, 3.25, 11.75, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1953,01/26/2022,BB-84A,MRJN-588,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1954,01/26/2022,BB-84A,MRJN-588,26 Jan 0215 - 0500, 2.75, 2.75, 889869, , RR, FOT, TDS, RIG, 0, TDS SWIVEL PACKING LEAKING WHILE ATTEMPTING TO PRESSURE TEST STANDPIPE MANIFOLD
1955,01/26/2022,CG-1,ZULF-1201,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1956,01/26/2022,CG-1,ZULF-1201,26 Jan 2145 - 0500, 7.25, 7.25, 889867, , UPRA, GRF, CSYS, RIG, 7660, RIG SUPPLY CEMENT HOSE GOT BLOCKED. UNABLE TO SUPPLY CEMENT TO CEMENT UNIT. CIRCULATE OUT CEMENT & UNPLUG CEMENT HOSE. MIX NEW BHI SPACER & MIX WATER MEANWHILE INVESTIGATE WHY HOSE BECAME BLOCKED.
1957,01/26/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1958,01/26/2022,DPS-4,SAHB-34,24 Jan 0900 - 1300, 8, 52, 889507, , BHA, FOT, STZRM, RIG, 14132, FOUND ONE ROLLER SHAFT & BLOCK MISSING FROM BOTTOM ROLLER REAMER.
1959,01/26/2022,EXL-IVA,SFNY-4010,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1960,01/26/2022,EXL-IVA,SFNY-4010,25 Jan 1700 - 0500, 11.25, 23.25, 889746, , TF, FOT, WLT, BAW, 5334, BH WIRELINE DID NOT GET REQUIRED SAMPLE DUE TO FAILURE OF TOOL
1961,01/26/2022,HI-4,BRRI-780,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1962,01/26/2022,HI-4,BRRI-780,25 Jan 0200 - 0530, .5, 3.5, 889729, , LROP, ETRQ, BHA, SDM, 8800," SCHLUMBERGER RE-LOGGING HOLE @ 100 FT / HOUR, TOOK ESCESS TIME RE-LOGGING. 

DUE TO POOR LOG QUAILITY."
1963,01/26/2022,HI-5,MHRH-60,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1964,01/26/2022,HI-5,MHRH-60,26 Jan 1030 - 0500, 18.5, 18.5, 889907, , TF, TOMD, STRG, RIG, 6822," DOUBLE PIN X-OVER 4-1/2"" REG CONNECTION TWISTED OFF WHILE MILLING 8-1/2"" CSG WINDOW"
1965,01/26/2022,HI-9,MRJN-228,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1966,01/26/2022,HI-9,MRJN-228,21 Jan 0500 - 0500, 24, 134, 888988, , TF, FOT, WPSTK, WI3, 9417," WIS PREMATURE FAILURE OF TRI MILL ASSEMBLY RESULTING IN IMPROPER 7"" WINDOW CUT AND UNABLE TO CLEAN METAL JUNK FROM RAT HOLE."
1967,01/26/2022,PA-326S,SAHB-32,26 Jan 1215 - 1500, 2.75, 2.75, 889826, , TF, FOT, CRT, GOC, 5748, TRIED TO REMOVE CRT PACKER CUP AT SEVERAL TIMES NO SUCCESS THEN LAID DOWN CRT TOOL & REPLACED BY NEW ONE.
1968,01/26/2022,PA-326S,SAHB-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1969,01/26/2022,PA-326S,SAHB-32,26 Jan 0845 - 1030, 1.75, 1.75, 889542, , TF, FOT, CRT, GOC, 5140, GOT CRT LEAKING JUST WHEN START CIRCULATE PRIOR ENTERING INTO OPEN HOLE SO REMOVED & REPLACED BY NEW ONE.
1970,01/26/2022,PA-326S,SAHB-32,26 Jan 1215 - 1500, 2.75, 2.75, 889826, , TF, FOT, CRT, GOC, 5748, TRIED TO REMOVE CRT PACKER CUP AT SEVERAL TIMES NO SUCCESS THEN LAID DOWN CRT TOOL & REPLACED BY NEW ONE.
1971,01/26/2022,RBP-50A,HSBH-58,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1972,01/26/2022,RBP-50A,HSBH-58,25 Jan 0100 - 1700, 12, 16, 889765, , UPRA, OTH, NA, RIG, 13243," WHILE JACKING RIG DOWN FOR WATER INTEGRITY TEST OBSERVED PORT LEG BOW GEAR BOX FAILURE, BULL GEAR DAMAGED AND 2 TEETH MISSING FROM CHORD/JACKING COLUMN."
1973,01/26/2022,SINO-33L,KHRS-365,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1974,01/26/2022,SINO-33L,KHRS-365,25 Jan 0300 - 0045, 12.25, 14.25, 889669, , TH, NARW, NA, TK2, 2020," POOH FREE W/16"" ROTARY DRLG ASSY WIPER TRIP T/ 2,003', HAD 20 KLB OVER PULL GO DOWN TO 2,020' HAD STRG STUCK , WORK ON SAME WITH TQ. AND JAR DOWN STRG. TILL GET STRG. FREE "
1975,01/26/2022,SINO-46L,SHYB-223,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1976,01/26/2022,SINO-46L,SHYB-223,26 Jan 1500 - 0500, 14, 14, 889866, , BHA, FOT, MWD, BHI, 13105,  LOST COMMUNICATION WITH MWD TOOL
1977,01/26/2022,SND-1502,HWYH-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1978,01/26/2022,SND-1502,HWYH-32,25 Jan 0600 - 0500, 22, 45, 889511, , TF, FOT, HGRL, BLH, 8047," UNABLE TO SET BAKER 4-1/2"" LINER HANGER "
1979,01/26/2022,SND-2001,SDGM-1240,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1980,01/26/2022,SND-2001,SDGM-1240,24 Jan 2300 - 0500, 24, 54, 889825, , JF, CEDE, NA, SJC, 14832," BAD CEMENT QUALITY (FREE PIPE) FOR 4-1/2"" LINER. SIDE TRACK FOR NEW HOLE."
1981,01/26/2022,SP-257,HZEM-141204,26 Jan 1415 - 0030, 2.5, 2.5, 889827, , TF, FOT, CTRQ, FMC, 2200, UNABLE TO FILL OR BREAK CIRCULATION DUE TO CRT PACKER FAILURE.
1982,01/26/2022,SP-257,HZEM-141204,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1983,01/26/2022,SP-257,HZEM-141204,23 Jan 2200 - 1030, 5.5, 60.5, 889305, , JF, HERR, CTRQ, FMC, 0, TROUBLE SHOOT FRANKS CRT HYDRAULLICS.
1984,01/26/2022,SP-257,HZEM-141204,26 Jan 1415 - 0030, 2.5, 2.5, 889827, , TF, FOT, CTRQ, FMC, 2200, UNABLE TO FILL OR BREAK CIRCULATION DUE TO CRT PACKER FAILURE.
1985,01/26/2022,SP-260,HZEM-141612,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1986,01/26/2022,SP-260,HZEM-141612,24 Jan 0545 - 0500, 24, 71.25, 889506, , BHA, FOT, RSS, BHI, 10369," BAKER RSS LUCIDA BROKEN, LOST IN THE HOLE BIT BOX OF BAKER RSS LUCIDA AND BIT."
1987,01/26/2022,SP-306,MNIF-865,26 Jan 1530 - 0500, 13.5, 13.5, 889885, , BHA, FOT, DC, RIG, 100," WHILE WORKING ON STRING STUCK, 5"" DP PARTED AT 100 FT BELOW ROTARY."
1988,01/26/2022,SP-306,MNIF-865,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1989,01/26/2022,SP-306,MNIF-865,25 Jan 0330 - 1530, 10.5, 12, 889668, , DD, ACDI, BHA, WDS, 4309," WHILE DRILLING 16"" HOLE AT 4,309' HAD BAD DECODING AND LOST MWD SIGNAL, "
1990,01/26/2022,SP-306,MNIF-865,26 Jan 1530 - 0500, 13.5, 13.5, 889885, , BHA, FOT, DC, RIG, 100," WHILE WORKING ON STRING STUCK, 5"" DP PARTED AT 100 FT BELOW ROTARY."
1991,01/26/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1992,01/26/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 0500, 24, 245, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1993,01/26/2022,T914,HWYH-512,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1994,01/26/2022,T914,HWYH-512,26 Jan 1015 - 1145, 1.5, 1.5, 889865, , HC, IPDF, NA, GDF, 6579, MUD PROPERTIES NOT IN COMPLIANCE WITH PROGRAM
1995,01/26/2022,WCL-83,MRJN-831,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1996,01/26/2022,WCL-83,MRJN-831,26 Jan 0015 - 0500, 4.75, 4.75, 889906, , LCIR, UVLC, NA, ARM, 13192," AFTER RETRIEVING HLB RBP, OBSERVED 360 BPH LOSSES, ATTEMPTED TO CURE LOSSES WITH NO SUCCESS, SET HLB RBP TO MIX & BUILD 81 PCF CACL2 BRINE."
1997,01/26/2022,ZPEC-2,HZEM-838,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1998,01/26/2022,ZPEC-2,HZEM-838,25 Jan 1430 - 0500, 24, 38.5, 889646, , WH, FOT, TREE, CAM, 5858,"  9""CAMERON TREE HAD SLIGHT LEAKING WHILE PRESSURE TEST"
1999,01/27/2022,ADC-31,SDGM-1163,27 Jan 1900 - 0500, 10, 10, 890025, , TF, FOT, WLT, SWL, 13170," AFTER MOVING TO THE SECOND SAMPLE POINT, ATTEMPTED TO INFLATE THE DUAL PACKER BUT FOUND THAT THE INFLATE VALVE WAS JAMMED CLOSED (MALFUNCTIONING) NOT ABLE TO OPERATE."
2000,01/27/2022,ADC-31,SDGM-1163,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
